TrainBatch:  0 , Graph:  sx-stackoverflow , TrainLoss:  0.5194239020347595 , Accuracy:  0.7883064516129032
TrainBatch:  52 , Graph:  dimacs9-E , TrainLoss:  0.1308985948562622 , Accuracy:  0.9415322580645161
TrainBatch:  52 , Graph:  dimacs9-E , TrainLoss:  0.15382035076618195 , Accuracy:  0.9359605911330049
ValidBatch:  52 , Graph:  dimacs9-E , ValidLoss:  0.10777977108955383 , Accuracy :  0.9596774193548387
ValidBatch:  52 , Graph:  dimacs9-E , ValidLoss:  0.13355602324008942 , Accuracy :  0.9556451612903226
ValidBatch:  52 , Graph:  dimacs9-E , ValidLoss:  0.14716856181621552 , Accuracy :  0.9384236453201971
TrainBatch:  52 , Graph:  douban , TrainLoss:  0.20761598646640778 , Accuracy:  0.9233870967741935
TrainBatch:  52 , Graph:  douban , TrainLoss:  0.26543113589286804 , Accuracy:  0.8931451612903226
TrainBatch:  52 , Graph:  douban , TrainLoss:  0.23591293394565582 , Accuracy:  0.91
ValidBatch:  52 , Graph:  douban , ValidLoss:  0.20444507896900177 , Accuracy :  0.9254032258064516
ValidBatch:  52 , Graph:  douban , ValidLoss:  0.19990278780460358 , Accuracy :  0.9133064516129032
ValidBatch:  52 , Graph:  douban , ValidLoss:  0.1909063458442688 , Accuracy :  0.9366666666666666
TrainBatch:  52 , Graph:  facebook-wosn-wall , TrainLoss:  0.3728235065937042 , Accuracy:  0.8407258064516129
TrainBatch:  52 , Graph:  facebook-wosn-wall , TrainLoss:  0.34576451778411865 , Accuracy:  0.8588709677419355
TrainBatch:  52 , Graph:  facebook-wosn-wall , TrainLoss:  0.23919036984443665 , Accuracy:  0.927536231884058
ValidBatch:  52 , Graph:  facebook-wosn-wall , ValidLoss:  0.31378498673439026 , Accuracy :  0.8669354838709677
ValidBatch:  52 , Graph:  facebook-wosn-wall , ValidLoss:  0.3103293180465698 , Accuracy :  0.8891129032258065
ValidBatch:  52 , Graph:  facebook-wosn-wall , ValidLoss:  0.2929570972919464 , Accuracy :  0.8840579710144928
TrainBatch:  52 , Graph:  github , TrainLoss:  0.17903576791286469 , Accuracy:  0.9274193548387096
TrainBatch:  52 , Graph:  github , TrainLoss:  0.1859806776046753 , Accuracy:  0.9415322580645161
TrainBatch:  52 , Graph:  github , TrainLoss:  0.2011314481496811 , Accuracy:  0.9238095238095239
ValidBatch:  52 , Graph:  github , ValidLoss:  0.14238262176513672 , Accuracy :  0.9516129032258065
ValidBatch:  52 , Graph:  github , ValidLoss:  0.16534776985645294 , Accuracy :  0.9415322580645161
ValidBatch:  52 , Graph:  github , ValidLoss:  0.1932358294725418 , Accuracy :  0.9238095238095239
TrainBatch:  52 , Graph:  komarix-imdb , TrainLoss:  0.19832515716552734 , Accuracy:  0.9133064516129032
TrainBatch:  52 , Graph:  komarix-imdb , TrainLoss:  0.20039989054203033 , Accuracy:  0.9173387096774194
TrainBatch:  52 , Graph:  komarix-imdb , TrainLoss:  0.20850926637649536 , Accuracy:  0.9142857142857143
ValidBatch:  52 , Graph:  komarix-imdb , ValidLoss:  0.14153212308883667 , Accuracy :  0.9475806451612904
ValidBatch:  52 , Graph:  komarix-imdb , ValidLoss:  0.2262720912694931 , Accuracy :  0.9254032258064516
ValidBatch:  52 , Graph:  komarix-imdb , ValidLoss:  0.2054395079612732 , Accuracy :  0.9238095238095239
TrainBatch:  52 , Graph:  moreno_blogs , TrainLoss:  0.20281006395816803 , Accuracy:  0.9193548387096774
TrainBatch:  52 , Graph:  moreno_blogs , TrainLoss:  0.21556495130062103 , Accuracy:  0.9173387096774194
TrainBatch:  52 , Graph:  moreno_blogs , TrainLoss:  0.3315994441509247 , Accuracy:  0.861904761904762
ValidBatch:  52 , Graph:  moreno_blogs , ValidLoss:  0.2160612791776657 , Accuracy :  0.9173387096774194
ValidBatch:  52 , Graph:  moreno_blogs , ValidLoss:  0.24393750727176666 , Accuracy :  0.8891129032258065
ValidBatch:  52 , Graph:  moreno_blogs , ValidLoss:  0.17633983492851257 , Accuracy :  0.9333333333333333
TrainBatch:  52 , Graph:  opsahl-usairport , TrainLoss:  0.17385752499103546 , Accuracy:  0.9294354838709677
TrainBatch:  52 , Graph:  opsahl-usairport , TrainLoss:  0.18849270045757294 , Accuracy:  0.9173387096774194
TrainBatch:  52 , Graph:  opsahl-usairport , TrainLoss:  0.19478175044059753 , Accuracy:  0.9193548387096774
TrainBatch:  52 , Graph:  opsahl-usairport , TrainLoss:  0.016959508880972862 , Accuracy:  1.0
ValidBatch:  52 , Graph:  opsahl-usairport , ValidLoss:  0.18726861476898193 , Accuracy :  0.9153225806451613
ValidBatch:  52 , Graph:  opsahl-usairport , ValidLoss:  0.19102470576763153 , Accuracy :  0.9233870967741935
ValidBatch:  52 , Graph:  opsahl-usairport , ValidLoss:  0.22887921333312988 , Accuracy :  0.9112903225806451
ValidBatch:  52 , Graph:  opsahl-usairport , ValidLoss:  0.5172309875488281 , Accuracy :  0.8333333333333334
TrainBatch:  52 , Graph:  patentcite , TrainLoss:  0.2093297392129898 , Accuracy:  0.9254032258064516
TrainBatch:  52 , Graph:  patentcite , TrainLoss:  0.2061179280281067 , Accuracy:  0.9153225806451613
TrainBatch:  52 , Graph:  patentcite , TrainLoss:  0.205331489443779 , Accuracy:  0.9230769230769231
ValidBatch:  52 , Graph:  patentcite , ValidLoss:  0.16499875485897064 , Accuracy :  0.9334677419354839
ValidBatch:  52 , Graph:  patentcite , ValidLoss:  0.21200689673423767 , Accuracy :  0.9133064516129032
ValidBatch:  52 , Graph:  patentcite , ValidLoss:  0.18413811922073364 , Accuracy :  0.9261538461538461
TrainBatch:  52 , Graph:  petster-friendships-dog , TrainLoss:  0.16858303546905518 , Accuracy:  0.9314516129032258
TrainBatch:  52 , Graph:  petster-friendships-dog , TrainLoss:  0.19544874131679535 , Accuracy:  0.9233870967741935
TrainBatch:  52 , Graph:  petster-friendships-dog , TrainLoss:  0.1788114607334137 , Accuracy:  0.9298245614035088
ValidBatch:  52 , Graph:  petster-friendships-dog , ValidLoss:  0.1984953135251999 , Accuracy :  0.9153225806451613
ValidBatch:  52 , Graph:  petster-friendships-dog , ValidLoss:  0.16280978918075562 , Accuracy :  0.9254032258064516
ValidBatch:  52 , Graph:  petster-friendships-dog , ValidLoss:  0.18975812196731567 , Accuracy :  0.9239766081871345
TrainBatch:  52 , Graph:  roadNet-CA , TrainLoss:  0.28304800391197205 , Accuracy:  0.8850806451612904
TrainBatch:  52 , Graph:  roadNet-CA , TrainLoss:  0.1953282505273819 , Accuracy:  0.9213709677419355
TrainBatch:  52 , Graph:  roadNet-CA , TrainLoss:  0.18154628574848175 , Accuracy:  0.9384615384615385
ValidBatch:  52 , Graph:  roadNet-CA , ValidLoss:  0.15436580777168274 , Accuracy :  0.9375
ValidBatch:  52 , Graph:  roadNet-CA , ValidLoss:  0.12191183120012283 , Accuracy :  0.9455645161290323
ValidBatch:  52 , Graph:  roadNet-CA , ValidLoss:  0.11396126449108124 , Accuracy :  0.9507692307692308
TrainBatch:  52 , Graph:  subelj_cora , TrainLoss:  0.2276672124862671 , Accuracy:  0.9153225806451613
TrainBatch:  52 , Graph:  subelj_cora , TrainLoss:  0.22450514137744904 , Accuracy:  0.9173387096774194
TrainBatch:  52 , Graph:  subelj_cora , TrainLoss:  0.15438981354236603 , Accuracy:  0.9380952380952381
ValidBatch:  52 , Graph:  subelj_cora , ValidLoss:  0.2414490133523941 , Accuracy :  0.8931451612903226
ValidBatch:  52 , Graph:  subelj_cora , ValidLoss:  0.1774671971797943 , Accuracy :  0.9274193548387096
ValidBatch:  52 , Graph:  subelj_cora , ValidLoss:  0.18229131400585175 , Accuracy :  0.9142857142857143
TrainBatch:  52 , Graph:  sx-mathoverflow , TrainLoss:  0.5487305521965027 , Accuracy:  0.7439516129032258
TrainBatch:  52 , Graph:  sx-mathoverflow , TrainLoss:  0.49677586555480957 , Accuracy:  0.7842741935483871
TrainBatch:  52 , Graph:  sx-mathoverflow , TrainLoss:  0.46080464124679565 , Accuracy:  0.7842105263157895
ValidBatch:  52 , Graph:  sx-mathoverflow , ValidLoss:  0.5157133936882019 , Accuracy :  0.7862903225806451
ValidBatch:  52 , Graph:  sx-mathoverflow , ValidLoss:  0.42980241775512695 , Accuracy :  0.8225806451612904
ValidBatch:  52 , Graph:  sx-mathoverflow , ValidLoss:  0.3655959963798523 , Accuracy :  0.8368421052631579
TrainBatch:  52 , Graph:  youtube-groupmemberships , TrainLoss:  0.12791842222213745 , Accuracy:  0.9556451612903226
TrainBatch:  52 , Graph:  youtube-groupmemberships , TrainLoss:  0.09889901429414749 , Accuracy:  0.9596774193548387
TrainBatch:  52 , Graph:  youtube-groupmemberships , TrainLoss:  0.14424842596054077 , Accuracy:  0.935672514619883
ValidBatch:  52 , Graph:  youtube-groupmemberships , ValidLoss:  0.136246919631958 , Accuracy :  0.9475806451612904
ValidBatch:  52 , Graph:  youtube-groupmemberships , ValidLoss:  0.08462260663509369 , Accuracy :  0.9717741935483871
ValidBatch:  52 , Graph:  youtube-groupmemberships , ValidLoss:  0.08562679588794708 , Accuracy :  0.9707602339181286
--- Epoch 52 : Train 0.22450023034245384 Valid 0.2138663166183598 Acc 0.9159212005670431---
save over.
TrainBatch:  53 , Graph:  sx-stackoverflow , TrainLoss:  0.46830305457115173 , Accuracy:  0.8004032258064516
TrainBatch:  53 , Graph:  sx-stackoverflow , TrainLoss:  0.4785210192203522 , Accuracy:  0.8004032258064516
TrainBatch:  53 , Graph:  sx-stackoverflow , TrainLoss:  0.5454146265983582 , Accuracy:  0.7839080459770115
ValidBatch:  53 , Graph:  sx-stackoverflow , ValidLoss:  0.4240448474884033 , Accuracy :  0.8346774193548387
ValidBatch:  53 , Graph:  sx-stackoverflow , ValidLoss:  0.562765896320343 , Accuracy :  0.7641129032258065
ValidBatch:  53 , Graph:  sx-stackoverflow , ValidLoss:  0.4884759187698364 , Accuracy :  0.7908045977011494
TrainBatch:  53 , Graph:  dblp-cite , TrainLoss:  0.08645589649677277 , Accuracy:  0.9616935483870968
TrainBatch:  53 , Graph:  dblp-cite , TrainLoss:  0.09296903014183044 , Accuracy:  0.9637096774193549
TrainBatch:  53 , Graph:  dblp-cite , TrainLoss:  0.14005932211875916 , Accuracy:  0.9334677419354839
ValidBatch:  53 , Graph:  dblp-cite , ValidLoss:  0.1328626573085785 , Accuracy :  0.9576612903225806
ValidBatch:  53 , Graph:  dblp-cite , ValidLoss:  0.13251550495624542 , Accuracy :  0.9475806451612904
ValidBatch:  53 , Graph:  dblp-cite , ValidLoss:  0.0982629805803299 , Accuracy :  0.9657258064516129
TrainBatch:  53 , Graph:  dbpedia-team , TrainLoss:  0.08854691684246063 , Accuracy:  0.9616935483870968
TrainBatch:  53 , Graph:  dbpedia-team , TrainLoss:  0.12597277760505676 , Accuracy:  0.9556451612903226
TrainBatch:  53 , Graph:  dbpedia-team , TrainLoss:  0.08541344106197357 , Accuracy:  0.9644268774703557
ValidBatch:  53 , Graph:  dbpedia-team , ValidLoss:  0.08609708398580551 , Accuracy :  0.9778225806451613
ValidBatch:  53 , Graph:  dbpedia-team , ValidLoss:  0.09129657596349716 , Accuracy :  0.9616935483870968
ValidBatch:  53 , Graph:  dbpedia-team , ValidLoss:  0.08830509334802628 , Accuracy :  0.9565217391304348
TrainBatch:  53 , Graph:  dimacs9-E , TrainLoss:  0.09056881815195084 , Accuracy:  0.9616935483870968
TrainBatch:  53 , Graph:  dimacs9-E , TrainLoss:  0.13429273664951324 , Accuracy:  0.9516129032258065
TrainBatch:  53 , Graph:  dimacs9-E , TrainLoss:  0.07184711843729019 , Accuracy:  0.9630541871921182
ValidBatch:  53 , Graph:  dimacs9-E , ValidLoss:  0.06981845200061798 , Accuracy :  0.9616935483870968
ValidBatch:  53 , Graph:  dimacs9-E , ValidLoss:  0.08042510598897934 , Accuracy :  0.9717741935483871
ValidBatch:  53 , Graph:  dimacs9-E , ValidLoss:  0.08609084039926529 , Accuracy :  0.9729064039408867
TrainBatch:  53 , Graph:  douban , TrainLoss:  0.27494797110557556 , Accuracy:  0.8850806451612904
TrainBatch:  53 , Graph:  douban , TrainLoss:  0.23798857629299164 , Accuracy:  0.9032258064516129
TrainBatch:  53 , Graph:  douban , TrainLoss:  0.21004275977611542 , Accuracy:  0.91
ValidBatch:  53 , Graph:  douban , ValidLoss:  0.2054157257080078 , Accuracy :  0.9213709677419355
ValidBatch:  53 , Graph:  douban , ValidLoss:  0.22130174934864044 , Accuracy :  0.9233870967741935
ValidBatch:  53 , Graph:  douban , ValidLoss:  0.1716509759426117 , Accuracy :  0.9733333333333334
TrainBatch:  53 , Graph:  facebook-wosn-wall , TrainLoss:  0.2839917242527008 , Accuracy:  0.8971774193548387
TrainBatch:  53 , Graph:  facebook-wosn-wall , TrainLoss:  0.4357836842536926 , Accuracy:  0.8286290322580645
TrainBatch:  53 , Graph:  facebook-wosn-wall , TrainLoss:  0.29786327481269836 , Accuracy:  0.9166666666666666
ValidBatch:  53 , Graph:  facebook-wosn-wall , ValidLoss:  0.3626295328140259 , Accuracy :  0.8568548387096774
ValidBatch:  53 , Graph:  facebook-wosn-wall , ValidLoss:  0.2544616758823395 , Accuracy :  0.907258064516129
ValidBatch:  53 , Graph:  facebook-wosn-wall , ValidLoss:  0.32000505924224854 , Accuracy :  0.8731884057971014
TrainBatch:  53 , Graph:  github , TrainLoss:  0.18737035989761353 , Accuracy:  0.9294354838709677
TrainBatch:  53 , Graph:  github , TrainLoss:  0.1785469949245453 , Accuracy:  0.9354838709677419
TrainBatch:  53 , Graph:  github , TrainLoss:  0.11854303628206253 , Accuracy:  0.9714285714285714
ValidBatch:  53 , Graph:  github , ValidLoss:  0.1335425227880478 , Accuracy :  0.9616935483870968
ValidBatch:  53 , Graph:  github , ValidLoss:  0.15794239938259125 , Accuracy :  0.9536290322580645
ValidBatch:  53 , Graph:  github , ValidLoss:  0.14902234077453613 , Accuracy :  0.9571428571428572
TrainBatch:  53 , Graph:  komarix-imdb , TrainLoss:  0.18769744038581848 , Accuracy:  0.9294354838709677
TrainBatch:  53 , Graph:  komarix-imdb , TrainLoss:  0.1843053698539734 , Accuracy:  0.9213709677419355
TrainBatch:  53 , Graph:  komarix-imdb , TrainLoss:  0.10004115104675293 , Accuracy:  0.9619047619047619
ValidBatch:  53 , Graph:  komarix-imdb , ValidLoss:  0.16447652876377106 , Accuracy :  0.9395161290322581
ValidBatch:  53 , Graph:  komarix-imdb , ValidLoss:  0.1837131381034851 , Accuracy :  0.9193548387096774
ValidBatch:  53 , Graph:  komarix-imdb , ValidLoss:  0.17517723143100739 , Accuracy :  0.9333333333333333
TrainBatch:  53 , Graph:  moreno_blogs , TrainLoss:  0.2272997945547104 , Accuracy:  0.9133064516129032
TrainBatch:  53 , Graph:  moreno_blogs , TrainLoss:  0.1765127182006836 , Accuracy:  0.9415322580645161
TrainBatch:  53 , Graph:  moreno_blogs , TrainLoss:  0.19938789308071136 , Accuracy:  0.9285714285714286
ValidBatch:  53 , Graph:  moreno_blogs , ValidLoss:  0.16515909135341644 , Accuracy :  0.9395161290322581
ValidBatch:  53 , Graph:  moreno_blogs , ValidLoss:  0.19537340104579926 , Accuracy :  0.9354838709677419
ValidBatch:  53 , Graph:  moreno_blogs , ValidLoss:  0.22242741286754608 , Accuracy :  0.9333333333333333
TrainBatch:  53 , Graph:  opsahl-usairport , TrainLoss:  0.19499453902244568 , Accuracy:  0.8991935483870968
TrainBatch:  53 , Graph:  opsahl-usairport , TrainLoss:  0.21735729277133942 , Accuracy:  0.905241935483871
TrainBatch:  53 , Graph:  opsahl-usairport , TrainLoss:  0.23298275470733643 , Accuracy:  0.905241935483871
TrainBatch:  53 , Graph:  opsahl-usairport , TrainLoss:  0.0 , Accuracy:  1.0
ValidBatch:  53 , Graph:  opsahl-usairport , ValidLoss:  0.20296059548854828 , Accuracy :  0.9112903225806451
ValidBatch:  53 , Graph:  opsahl-usairport , ValidLoss:  0.19526124000549316 , Accuracy :  0.9153225806451613
ValidBatch:  53 , Graph:  opsahl-usairport , ValidLoss:  0.21455149352550507 , Accuracy :  0.907258064516129
ValidBatch:  53 , Graph:  opsahl-usairport , ValidLoss:  0.06900151818990707 , Accuracy :  1.0
TrainBatch:  53 , Graph:  patentcite , TrainLoss:  0.15601852536201477 , Accuracy:  0.9475806451612904
TrainBatch:  53 , Graph:  patentcite , TrainLoss:  0.2272413820028305 , Accuracy:  0.9153225806451613
TrainBatch:  53 , Graph:  patentcite , TrainLoss:  0.24974529445171356 , Accuracy:  0.9046153846153846
ValidBatch:  53 , Graph:  patentcite , ValidLoss:  0.1702866405248642 , Accuracy :  0.9435483870967742
ValidBatch:  53 , Graph:  patentcite , ValidLoss:  0.17696909606456757 , Accuracy :  0.9314516129032258
ValidBatch:  53 , Graph:  patentcite , ValidLoss:  0.22927328944206238 , Accuracy :  0.8984615384615384
TrainBatch:  53 , Graph:  petster-friendships-dog , TrainLoss:  0.15676137804985046 , Accuracy:  0.9495967741935484
TrainBatch:  53 , Graph:  petster-friendships-dog , TrainLoss:  0.13914434611797333 , Accuracy:  0.9596774193548387
TrainBatch:  53 , Graph:  petster-friendships-dog , TrainLoss:  0.18851152062416077 , Accuracy:  0.9298245614035088
ValidBatch:  53 , Graph:  petster-friendships-dog , ValidLoss:  0.1225384771823883 , Accuracy :  0.9657258064516129
ValidBatch:  53 , Graph:  petster-friendships-dog , ValidLoss:  0.136864572763443 , Accuracy :  0.9556451612903226
ValidBatch:  53 , Graph:  petster-friendships-dog , ValidLoss:  0.13506890833377838 , Accuracy :  0.9532163742690059
TrainBatch:  53 , Graph:  roadNet-CA , TrainLoss:  0.1723778396844864 , Accuracy:  0.9375
TrainBatch:  53 , Graph:  roadNet-CA , TrainLoss:  0.2330135852098465 , Accuracy:  0.9213709677419355
TrainBatch:  53 , Graph:  roadNet-CA , TrainLoss:  0.23501235246658325 , Accuracy:  0.9261538461538461
ValidBatch:  53 , Graph:  roadNet-CA , ValidLoss:  0.12077803164720535 , Accuracy :  0.9536290322580645
ValidBatch:  53 , Graph:  roadNet-CA , ValidLoss:  0.1450016051530838 , Accuracy :  0.9415322580645161
ValidBatch:  53 , Graph:  roadNet-CA , ValidLoss:  0.08153260499238968 , Accuracy :  0.9723076923076923
TrainBatch:  53 , Graph:  subelj_cora , TrainLoss:  0.1753990203142166 , Accuracy:  0.9375
TrainBatch:  53 , Graph:  subelj_cora , TrainLoss:  0.12071757763624191 , Accuracy:  0.9616935483870968
TrainBatch:  53 , Graph:  subelj_cora , TrainLoss:  0.18678468465805054 , Accuracy:  0.919047619047619
ValidBatch:  53 , Graph:  subelj_cora , ValidLoss:  0.15122924745082855 , Accuracy :  0.9455645161290323
ValidBatch:  53 , Graph:  subelj_cora , ValidLoss:  0.18932326138019562 , Accuracy :  0.9153225806451613
ValidBatch:  53 , Graph:  subelj_cora , ValidLoss:  0.12376091629266739 , Accuracy :  0.9523809523809523
TrainBatch:  53 , Graph:  sx-mathoverflow , TrainLoss:  0.49769604206085205 , Accuracy:  0.7741935483870968
TrainBatch:  53 , Graph:  sx-mathoverflow , TrainLoss:  0.5649862885475159 , Accuracy:  0.7620967741935484
TrainBatch:  53 , Graph:  sx-mathoverflow , TrainLoss:  0.4277345538139343 , Accuracy:  0.8263157894736842
ValidBatch:  53 , Graph:  sx-mathoverflow , ValidLoss:  0.44565752148628235 , Accuracy :  0.7943548387096774
ValidBatch:  53 , Graph:  sx-mathoverflow , ValidLoss:  0.48371565341949463 , Accuracy :  0.7943548387096774
ValidBatch:  53 , Graph:  sx-mathoverflow , ValidLoss:  0.3936595022678375 , Accuracy :  0.8473684210526315
TrainBatch:  53 , Graph:  youtube-groupmemberships , TrainLoss:  0.09613801538944244 , Accuracy:  0.9717741935483871
TrainBatch:  53 , Graph:  youtube-groupmemberships , TrainLoss:  0.1107894703745842 , Accuracy:  0.9576612903225806
TrainBatch:  53 , Graph:  youtube-groupmemberships , TrainLoss:  0.12843169271945953 , Accuracy:  0.9532163742690059
ValidBatch:  53 , Graph:  youtube-groupmemberships , ValidLoss:  0.10235391557216644 , Accuracy :  0.967741935483871
ValidBatch:  53 , Graph:  youtube-groupmemberships , ValidLoss:  0.15831707417964935 , Accuracy :  0.9314516129032258
ValidBatch:  53 , Graph:  youtube-groupmemberships , ValidLoss:  0.08693877607584 , Accuracy :  0.9766081871345029
--- Epoch 53 : Train 0.21266378903267336 Valid 0.19506742212237144 Acc 0.9227159407537762---
save over.
TrainBatch:  54 , Graph:  sx-stackoverflow , TrainLoss:  0.4715532064437866 , Accuracy:  0.7963709677419355
TrainBatch:  54 , Graph:  sx-stackoverflow , TrainLoss:  0.47658872604370117 , Accuracy:  0.8064516129032258
TrainBatch:  54 , Graph:  sx-stackoverflow , TrainLoss:  0.3508640229701996 , Accuracy:  0.8436781609195402
ValidBatch:  54 , Graph:  sx-stackoverflow , ValidLoss:  0.38089653849601746 , Accuracy :  0.8346774193548387
ValidBatch:  54 , Graph:  sx-stackoverflow , ValidLoss:  0.5231918692588806 , Accuracy :  0.7741935483870968
ValidBatch:  54 , Graph:  sx-stackoverflow , ValidLoss:  0.3952275514602661 , Accuracy :  0.8436781609195402
TrainBatch:  54 , Graph:  dblp-cite , TrainLoss:  0.1731896847486496 , Accuracy:  0.9173387096774194
TrainBatch:  54 , Graph:  dblp-cite , TrainLoss:  0.14481328427791595 , Accuracy:  0.9395161290322581
TrainBatch:  54 , Graph:  dblp-cite , TrainLoss:  0.09108228981494904 , Accuracy:  0.969758064516129
ValidBatch:  54 , Graph:  dblp-cite , ValidLoss:  0.12502822279930115 , Accuracy :  0.9435483870967742
ValidBatch:  54 , Graph:  dblp-cite , ValidLoss:  0.10009236633777618 , Accuracy :  0.9616935483870968
ValidBatch:  54 , Graph:  dblp-cite , ValidLoss:  0.12263152748346329 , Accuracy :  0.9395161290322581
TrainBatch:  54 , Graph:  dbpedia-team , TrainLoss:  0.08328262716531754 , Accuracy:  0.967741935483871
TrainBatch:  54 , Graph:  dbpedia-team , TrainLoss:  0.11285272240638733 , Accuracy:  0.9495967741935484
TrainBatch:  54 , Graph:  dbpedia-team , TrainLoss:  0.07788029313087463 , Accuracy:  0.9762845849802372
ValidBatch:  54 , Graph:  dbpedia-team , ValidLoss:  0.08126424998044968 , Accuracy :  0.969758064516129
ValidBatch:  54 , Graph:  dbpedia-team , ValidLoss:  0.06751721352338791 , Accuracy :  0.9858870967741935
ValidBatch:  54 , Graph:  dbpedia-team , ValidLoss:  0.06125790998339653 , Accuracy :  0.9802371541501976
TrainBatch:  54 , Graph:  dimacs9-E , TrainLoss:  0.07750079035758972 , Accuracy:  0.9758064516129032
TrainBatch:  54 , Graph:  dimacs9-E , TrainLoss:  0.10316959768533707 , Accuracy:  0.9576612903225806
TrainBatch:  54 , Graph:  dimacs9-E , TrainLoss:  0.14632979035377502 , Accuracy:  0.9630541871921182
ValidBatch:  54 , Graph:  dimacs9-E , ValidLoss:  0.07032929360866547 , Accuracy :  0.967741935483871
ValidBatch:  54 , Graph:  dimacs9-E , ValidLoss:  0.08697190135717392 , Accuracy :  0.969758064516129
ValidBatch:  54 , Graph:  dimacs9-E , ValidLoss:  0.1013203114271164 , Accuracy :  0.9729064039408867
TrainBatch:  54 , Graph:  douban , TrainLoss:  0.2904643416404724 , Accuracy:  0.8649193548387096
TrainBatch:  54 , Graph:  douban , TrainLoss:  0.2287190556526184 , Accuracy:  0.8911290322580645
TrainBatch:  54 , Graph:  douban , TrainLoss:  0.2652791142463684 , Accuracy:  0.8966666666666666
ValidBatch:  54 , Graph:  douban , ValidLoss:  0.22944945096969604 , Accuracy :  0.9193548387096774
ValidBatch:  54 , Graph:  douban , ValidLoss:  0.18401546776294708 , Accuracy :  0.9314516129032258
ValidBatch:  54 , Graph:  douban , ValidLoss:  0.19199340045452118 , Accuracy :  0.9433333333333334
TrainBatch:  54 , Graph:  facebook-wosn-wall , TrainLoss:  0.35857081413269043 , Accuracy:  0.8407258064516129
TrainBatch:  54 , Graph:  facebook-wosn-wall , TrainLoss:  0.28682398796081543 , Accuracy:  0.8931451612903226
TrainBatch:  54 , Graph:  facebook-wosn-wall , TrainLoss:  0.5132806897163391 , Accuracy:  0.7862318840579711
ValidBatch:  54 , Graph:  facebook-wosn-wall , ValidLoss:  0.3742198348045349 , Accuracy :  0.842741935483871
ValidBatch:  54 , Graph:  facebook-wosn-wall , ValidLoss:  0.34403547644615173 , Accuracy :  0.8689516129032258
ValidBatch:  54 , Graph:  facebook-wosn-wall , ValidLoss:  0.24034234881401062 , Accuracy :  0.9021739130434783
TrainBatch:  54 , Graph:  github , TrainLoss:  0.16572453081607819 , Accuracy:  0.9354838709677419
TrainBatch:  54 , Graph:  github , TrainLoss:  0.1356874257326126 , Accuracy:  0.9556451612903226
TrainBatch:  54 , Graph:  github , TrainLoss:  0.120124451816082 , Accuracy:  0.9666666666666667
ValidBatch:  54 , Graph:  github , ValidLoss:  0.11672602593898773 , Accuracy :  0.9737903225806451
ValidBatch:  54 , Graph:  github , ValidLoss:  0.14190168678760529 , Accuracy :  0.9576612903225806
ValidBatch:  54 , Graph:  github , ValidLoss:  0.14187870919704437 , Accuracy :  0.9476190476190476
TrainBatch:  54 , Graph:  komarix-imdb , TrainLoss:  0.18158888816833496 , Accuracy:  0.9375
TrainBatch:  54 , Graph:  komarix-imdb , TrainLoss:  0.1835947036743164 , Accuracy:  0.9314516129032258
TrainBatch:  54 , Graph:  komarix-imdb , TrainLoss:  0.1345929205417633 , Accuracy:  0.9619047619047619
ValidBatch:  54 , Graph:  komarix-imdb , ValidLoss:  0.18585635721683502 , Accuracy :  0.9354838709677419
ValidBatch:  54 , Graph:  komarix-imdb , ValidLoss:  0.12208619713783264 , Accuracy :  0.9637096774193549
ValidBatch:  54 , Graph:  komarix-imdb , ValidLoss:  0.23785041272640228 , Accuracy :  0.9047619047619048
TrainBatch:  54 , Graph:  moreno_blogs , TrainLoss:  0.18190570175647736 , Accuracy:  0.9314516129032258
TrainBatch:  54 , Graph:  moreno_blogs , TrainLoss:  0.2134409248828888 , Accuracy:  0.9233870967741935
TrainBatch:  54 , Graph:  moreno_blogs , TrainLoss:  0.22289018332958221 , Accuracy:  0.9
ValidBatch:  54 , Graph:  moreno_blogs , ValidLoss:  0.1585506647825241 , Accuracy :  0.9475806451612904
ValidBatch:  54 , Graph:  moreno_blogs , ValidLoss:  0.21167507767677307 , Accuracy :  0.9173387096774194
ValidBatch:  54 , Graph:  moreno_blogs , ValidLoss:  0.20533518493175507 , Accuracy :  0.9238095238095239
TrainBatch:  54 , Graph:  opsahl-usairport , TrainLoss:  0.2137521356344223 , Accuracy:  0.9133064516129032
TrainBatch:  54 , Graph:  opsahl-usairport , TrainLoss:  0.22719793021678925 , Accuracy:  0.907258064516129
TrainBatch:  54 , Graph:  opsahl-usairport , TrainLoss:  0.18323595821857452 , Accuracy:  0.9233870967741935
TrainBatch:  54 , Graph:  opsahl-usairport , TrainLoss:  0.36021551489830017 , Accuracy:  0.8333333333333334
ValidBatch:  54 , Graph:  opsahl-usairport , ValidLoss:  0.18973146378993988 , Accuracy :  0.907258064516129
ValidBatch:  54 , Graph:  opsahl-usairport , ValidLoss:  0.24497170746326447 , Accuracy :  0.8951612903225806
ValidBatch:  54 , Graph:  opsahl-usairport , ValidLoss:  0.19800437986850739 , Accuracy :  0.9193548387096774
ValidBatch:  54 , Graph:  opsahl-usairport , ValidLoss:  0.046171825379133224 , Accuracy :  1.0
TrainBatch:  54 , Graph:  patentcite , TrainLoss:  0.27566292881965637 , Accuracy:  0.9032258064516129
TrainBatch:  54 , Graph:  patentcite , TrainLoss:  0.2138834297657013 , Accuracy:  0.9153225806451613
