TrainBatch:  0 , Graph:  sx-stackoverflow , TrainLoss:  0.9957930445671082 , Accuracy:  0.6391129032258065
TrainBatch:  175 , Graph:  dbpedia-team , TrainLoss:  0.25649476051330566 , Accuracy:  0.9169960474308301
ValidBatch:  175 , Graph:  dbpedia-team , ValidLoss:  0.20203180611133575 , Accuracy :  0.9233870967741935
ValidBatch:  175 , Graph:  dbpedia-team , ValidLoss:  0.2736627459526062 , Accuracy :  0.8951612903225806
ValidBatch:  175 , Graph:  dbpedia-team , ValidLoss:  0.2892889082431793 , Accuracy :  0.8853754940711462
TrainBatch:  175 , Graph:  dimacs9-E , TrainLoss:  0.29226154088974 , Accuracy:  0.8830645161290323
TrainBatch:  175 , Graph:  dimacs9-E , TrainLoss:  0.23710598051548004 , Accuracy:  0.9153225806451613
TrainBatch:  175 , Graph:  dimacs9-E , TrainLoss:  0.2861904501914978 , Accuracy:  0.8817733990147784
ValidBatch:  175 , Graph:  dimacs9-E , ValidLoss:  0.2797393798828125 , Accuracy :  0.875
ValidBatch:  175 , Graph:  dimacs9-E , ValidLoss:  0.26504620909690857 , Accuracy :  0.8911290322580645
ValidBatch:  175 , Graph:  dimacs9-E , ValidLoss:  0.22505533695220947 , Accuracy :  0.9236453201970444
TrainBatch:  175 , Graph:  douban , TrainLoss:  0.49418625235557556 , Accuracy:  0.8104838709677419
TrainBatch:  175 , Graph:  douban , TrainLoss:  0.5289815664291382 , Accuracy:  0.7782258064516129
TrainBatch:  175 , Graph:  douban , TrainLoss:  0.42126092314720154 , Accuracy:  0.85
ValidBatch:  175 , Graph:  douban , ValidLoss:  0.41447415947914124 , Accuracy :  0.844758064516129
ValidBatch:  175 , Graph:  douban , ValidLoss:  0.38532957434654236 , Accuracy :  0.8407258064516129
ValidBatch:  175 , Graph:  douban , ValidLoss:  0.7231236696243286 , Accuracy :  0.69
TrainBatch:  175 , Graph:  facebook-wosn-wall , TrainLoss:  0.6961221694946289 , Accuracy:  0.6814516129032258
TrainBatch:  175 , Graph:  facebook-wosn-wall , TrainLoss:  0.5309489369392395 , Accuracy:  0.7681451612903226
TrainBatch:  175 , Graph:  facebook-wosn-wall , TrainLoss:  0.7247546911239624 , Accuracy:  0.677536231884058
ValidBatch:  175 , Graph:  facebook-wosn-wall , ValidLoss:  0.6097500324249268 , Accuracy :  0.7399193548387096
ValidBatch:  175 , Graph:  facebook-wosn-wall , ValidLoss:  0.5725222826004028 , Accuracy :  0.7379032258064516
ValidBatch:  175 , Graph:  facebook-wosn-wall , ValidLoss:  0.7496073246002197 , Accuracy :  0.6847826086956522
TrainBatch:  175 , Graph:  github , TrainLoss:  0.34048619866371155 , Accuracy:  0.8467741935483871
TrainBatch:  175 , Graph:  github , TrainLoss:  0.48703068494796753 , Accuracy:  0.7741935483870968
TrainBatch:  175 , Graph:  github , TrainLoss:  0.40258216857910156 , Accuracy:  0.8095238095238095
ValidBatch:  175 , Graph:  github , ValidLoss:  0.4081256687641144 , Accuracy :  0.8306451612903226
ValidBatch:  175 , Graph:  github , ValidLoss:  0.4577639400959015 , Accuracy :  0.8004032258064516
ValidBatch:  175 , Graph:  github , ValidLoss:  0.42903268337249756 , Accuracy :  0.8238095238095238
TrainBatch:  175 , Graph:  komarix-imdb , TrainLoss:  0.34534549713134766 , Accuracy:  0.8588709677419355
TrainBatch:  175 , Graph:  komarix-imdb , TrainLoss:  0.22467845678329468 , Accuracy:  0.9354838709677419
TrainBatch:  175 , Graph:  komarix-imdb , TrainLoss:  0.43230316042900085 , Accuracy:  0.819047619047619
ValidBatch:  175 , Graph:  komarix-imdb , ValidLoss:  0.3015972077846527 , Accuracy :  0.8830645161290323
ValidBatch:  175 , Graph:  komarix-imdb , ValidLoss:  0.276894748210907 , Accuracy :  0.8729838709677419
ValidBatch:  175 , Graph:  komarix-imdb , ValidLoss:  0.28479698300361633 , Accuracy :  0.9238095238095239
TrainBatch:  175 , Graph:  moreno_blogs , TrainLoss:  0.4056495428085327 , Accuracy:  0.8185483870967742
TrainBatch:  175 , Graph:  moreno_blogs , TrainLoss:  0.3834543526172638 , Accuracy:  0.8366935483870968
TrainBatch:  175 , Graph:  moreno_blogs , TrainLoss:  0.3728775978088379 , Accuracy:  0.8476190476190476
ValidBatch:  175 , Graph:  moreno_blogs , ValidLoss:  0.5905864238739014 , Accuracy :  0.7399193548387096
ValidBatch:  175 , Graph:  moreno_blogs , ValidLoss:  0.2714952826499939 , Accuracy :  0.8729838709677419
ValidBatch:  175 , Graph:  moreno_blogs , ValidLoss:  0.35932445526123047 , Accuracy :  0.861904761904762
TrainBatch:  175 , Graph:  opsahl-usairport , TrainLoss:  0.28951823711395264 , Accuracy:  0.8830645161290323
TrainBatch:  175 , Graph:  opsahl-usairport , TrainLoss:  0.4128403067588806 , Accuracy:  0.8084677419354839
TrainBatch:  175 , Graph:  opsahl-usairport , TrainLoss:  0.30898424983024597 , Accuracy:  0.875
TrainBatch:  175 , Graph:  opsahl-usairport , TrainLoss:  0.2844999432563782 , Accuracy:  0.8333333333333334
ValidBatch:  175 , Graph:  opsahl-usairport , ValidLoss:  0.3729510009288788 , Accuracy :  0.8326612903225806
ValidBatch:  175 , Graph:  opsahl-usairport , ValidLoss:  0.3205298185348511 , Accuracy :  0.8709677419354839
ValidBatch:  175 , Graph:  opsahl-usairport , ValidLoss:  0.3107479512691498 , Accuracy :  0.8689516129032258
ValidBatch:  175 , Graph:  opsahl-usairport , ValidLoss:  0.2423529326915741 , Accuracy :  0.8333333333333334
TrainBatch:  175 , Graph:  patentcite , TrainLoss:  0.33384087681770325 , Accuracy:  0.844758064516129
TrainBatch:  175 , Graph:  patentcite , TrainLoss:  0.5300896763801575 , Accuracy:  0.7762096774193549
TrainBatch:  175 , Graph:  patentcite , TrainLoss:  0.41076895594596863 , Accuracy:  0.8338461538461538
ValidBatch:  175 , Graph:  patentcite , ValidLoss:  0.37628549337387085 , Accuracy :  0.844758064516129
ValidBatch:  175 , Graph:  patentcite , ValidLoss:  0.38696759939193726 , Accuracy :  0.844758064516129
ValidBatch:  175 , Graph:  patentcite , ValidLoss:  0.511732280254364 , Accuracy :  0.7569230769230769
TrainBatch:  175 , Graph:  petster-friendships-dog , TrainLoss:  0.48406973481178284 , Accuracy:  0.7923387096774194
TrainBatch:  175 , Graph:  petster-friendships-dog , TrainLoss:  0.4257177710533142 , Accuracy:  0.8205645161290323
TrainBatch:  175 , Graph:  petster-friendships-dog , TrainLoss:  0.3937413990497589 , Accuracy:  0.8187134502923976
ValidBatch:  175 , Graph:  petster-friendships-dog , ValidLoss:  0.48055019974708557 , Accuracy :  0.7862903225806451
ValidBatch:  175 , Graph:  petster-friendships-dog , ValidLoss:  0.44818276166915894 , Accuracy :  0.8004032258064516
ValidBatch:  175 , Graph:  petster-friendships-dog , ValidLoss:  0.33305394649505615 , Accuracy :  0.8654970760233918
TrainBatch:  175 , Graph:  roadNet-CA , TrainLoss:  0.24155066907405853 , Accuracy:  0.907258064516129
TrainBatch:  175 , Graph:  roadNet-CA , TrainLoss:  0.4209972321987152 , Accuracy:  0.8185483870967742
TrainBatch:  175 , Graph:  roadNet-CA , TrainLoss:  0.2919810712337494 , Accuracy:  0.8830769230769231
ValidBatch:  175 , Graph:  roadNet-CA , ValidLoss:  0.3265343904495239 , Accuracy :  0.8689516129032258
ValidBatch:  175 , Graph:  roadNet-CA , ValidLoss:  0.3498900234699249 , Accuracy :  0.8669354838709677
ValidBatch:  175 , Graph:  roadNet-CA , ValidLoss:  0.2133028209209442 , Accuracy :  0.92
TrainBatch:  175 , Graph:  subelj_cora , TrainLoss:  0.26771026849746704 , Accuracy:  0.8971774193548387
TrainBatch:  175 , Graph:  subelj_cora , TrainLoss:  0.2492489218711853 , Accuracy:  0.9092741935483871
TrainBatch:  175 , Graph:  subelj_cora , TrainLoss:  0.3605945408344269 , Accuracy:  0.8476190476190476
ValidBatch:  175 , Graph:  subelj_cora , ValidLoss:  0.25885966420173645 , Accuracy :  0.8991935483870968
ValidBatch:  175 , Graph:  subelj_cora , ValidLoss:  0.34189993143081665 , Accuracy :  0.8629032258064516
ValidBatch:  175 , Graph:  subelj_cora , ValidLoss:  0.1923014372587204 , Accuracy :  0.9285714285714286
TrainBatch:  175 , Graph:  sx-mathoverflow , TrainLoss:  0.8136317729949951 , Accuracy:  0.6350806451612904
TrainBatch:  175 , Graph:  sx-mathoverflow , TrainLoss:  0.8221853971481323 , Accuracy:  0.6310483870967742
TrainBatch:  175 , Graph:  sx-mathoverflow , TrainLoss:  0.638566792011261 , Accuracy:  0.7210526315789474
ValidBatch:  175 , Graph:  sx-mathoverflow , ValidLoss:  0.5937339663505554 , Accuracy :  0.7479838709677419
ValidBatch:  175 , Graph:  sx-mathoverflow , ValidLoss:  0.635699450969696 , Accuracy :  0.7137096774193549
ValidBatch:  175 , Graph:  sx-mathoverflow , ValidLoss:  0.9840559959411621 , Accuracy :  0.5368421052631579
TrainBatch:  175 , Graph:  youtube-groupmemberships , TrainLoss:  0.3308520019054413 , Accuracy:  0.8487903225806451
TrainBatch:  175 , Graph:  youtube-groupmemberships , TrainLoss:  0.3241436183452606 , Accuracy:  0.8649193548387096
TrainBatch:  175 , Graph:  youtube-groupmemberships , TrainLoss:  0.6324589848518372 , Accuracy:  0.7134502923976608
ValidBatch:  175 , Graph:  youtube-groupmemberships , ValidLoss:  0.4754601716995239 , Accuracy :  0.780241935483871
ValidBatch:  175 , Graph:  youtube-groupmemberships , ValidLoss:  0.32699793577194214 , Accuracy :  0.8669354838709677
ValidBatch:  175 , Graph:  youtube-groupmemberships , ValidLoss:  0.37889599800109863 , Accuracy :  0.8596491228070176
--- Epoch 175 : Train 0.4154170398809472 Valid 0.40602266484377336 Acc 0.8291538348731485---
save over.
TrainBatch:  176 , Graph:  sx-stackoverflow , TrainLoss:  0.4404377341270447 , Accuracy:  0.8225806451612904
TrainBatch:  176 , Graph:  sx-stackoverflow , TrainLoss:  0.4036964178085327 , Accuracy:  0.8306451612903226
TrainBatch:  176 , Graph:  sx-stackoverflow , TrainLoss:  0.5370731949806213 , Accuracy:  0.774712643678161
ValidBatch:  176 , Graph:  sx-stackoverflow , ValidLoss:  0.40287089347839355 , Accuracy :  0.8528225806451613
ValidBatch:  176 , Graph:  sx-stackoverflow , ValidLoss:  0.4671758711338043 , Accuracy :  0.8064516129032258
ValidBatch:  176 , Graph:  sx-stackoverflow , ValidLoss:  0.503049373626709 , Accuracy :  0.7931034482758621
TrainBatch:  176 , Graph:  dblp-cite , TrainLoss:  0.3879953920841217 , Accuracy:  0.8306451612903226
TrainBatch:  176 , Graph:  dblp-cite , TrainLoss:  0.42821356654167175 , Accuracy:  0.8064516129032258
TrainBatch:  176 , Graph:  dblp-cite , TrainLoss:  0.26918908953666687 , Accuracy:  0.907258064516129
ValidBatch:  176 , Graph:  dblp-cite , ValidLoss:  0.28762316703796387 , Accuracy :  0.875
ValidBatch:  176 , Graph:  dblp-cite , ValidLoss:  0.46655330061912537 , Accuracy :  0.7883064516129032
ValidBatch:  176 , Graph:  dblp-cite , ValidLoss:  0.35728317499160767 , Accuracy :  0.8649193548387096
TrainBatch:  176 , Graph:  dbpedia-team , TrainLoss:  0.25248926877975464 , Accuracy:  0.9032258064516129
TrainBatch:  176 , Graph:  dbpedia-team , TrainLoss:  0.25997549295425415 , Accuracy:  0.8991935483870968
TrainBatch:  176 , Graph:  dbpedia-team , TrainLoss:  0.18512892723083496 , Accuracy:  0.9367588932806324
ValidBatch:  176 , Graph:  dbpedia-team , ValidLoss:  0.2512306272983551 , Accuracy :  0.9233870967741935
ValidBatch:  176 , Graph:  dbpedia-team , ValidLoss:  0.24797026813030243 , Accuracy :  0.9032258064516129
ValidBatch:  176 , Graph:  dbpedia-team , ValidLoss:  0.18727444112300873 , Accuracy :  0.9486166007905138
TrainBatch:  176 , Graph:  dimacs9-E , TrainLoss:  0.20880043506622314 , Accuracy:  0.9153225806451613
TrainBatch:  176 , Graph:  dimacs9-E , TrainLoss:  0.2570171654224396 , Accuracy:  0.907258064516129
TrainBatch:  176 , Graph:  dimacs9-E , TrainLoss:  0.30679944157600403 , Accuracy:  0.8694581280788177
ValidBatch:  176 , Graph:  dimacs9-E , ValidLoss:  0.24282306432724 , Accuracy :  0.9092741935483871
ValidBatch:  176 , Graph:  dimacs9-E , ValidLoss:  0.22584566473960876 , Accuracy :  0.9153225806451613
ValidBatch:  176 , Graph:  dimacs9-E , ValidLoss:  0.33045199513435364 , Accuracy :  0.8719211822660099
TrainBatch:  176 , Graph:  douban , TrainLoss:  0.5731083154678345 , Accuracy:  0.7459677419354839
TrainBatch:  176 , Graph:  douban , TrainLoss:  0.521379828453064 , Accuracy:  0.782258064516129
TrainBatch:  176 , Graph:  douban , TrainLoss:  0.4663209617137909 , Accuracy:  0.8133333333333334
ValidBatch:  176 , Graph:  douban , ValidLoss:  0.47852495312690735 , Accuracy :  0.8044354838709677
ValidBatch:  176 , Graph:  douban , ValidLoss:  0.4457949697971344 , Accuracy :  0.8145161290322581
ValidBatch:  176 , Graph:  douban , ValidLoss:  0.5630086660385132 , Accuracy :  0.7566666666666667
TrainBatch:  176 , Graph:  facebook-wosn-wall , TrainLoss:  0.7547445297241211 , Accuracy:  0.6532258064516129
TrainBatch:  176 , Graph:  facebook-wosn-wall , TrainLoss:  0.48089104890823364 , Accuracy:  0.7923387096774194
TrainBatch:  176 , Graph:  facebook-wosn-wall , TrainLoss:  0.8241506218910217 , Accuracy:  0.6376811594202898
ValidBatch:  176 , Graph:  facebook-wosn-wall , ValidLoss:  0.7450045943260193 , Accuracy :  0.6834677419354839
ValidBatch:  176 , Graph:  facebook-wosn-wall , ValidLoss:  0.5532217621803284 , Accuracy :  0.7701612903225806
ValidBatch:  176 , Graph:  facebook-wosn-wall , ValidLoss:  0.5736082792282104 , Accuracy :  0.7753623188405797
TrainBatch:  176 , Graph:  github , TrainLoss:  0.4214416444301605 , Accuracy:  0.8185483870967742
TrainBatch:  176 , Graph:  github , TrainLoss:  0.4338870644569397 , Accuracy:  0.8125
TrainBatch:  176 , Graph:  github , TrainLoss:  0.48403236269950867 , Accuracy:  0.8
ValidBatch:  176 , Graph:  github , ValidLoss:  0.49896201491355896 , Accuracy :  0.7842741935483871
ValidBatch:  176 , Graph:  github , ValidLoss:  0.42713800072669983 , Accuracy :  0.8145161290322581
ValidBatch:  176 , Graph:  github , ValidLoss:  0.3747868239879608 , Accuracy :  0.8142857142857143
TrainBatch:  176 , Graph:  komarix-imdb , TrainLoss:  0.39092400670051575 , Accuracy:  0.842741935483871
TrainBatch:  176 , Graph:  komarix-imdb , TrainLoss:  0.23983338475227356 , Accuracy:  0.9032258064516129
TrainBatch:  176 , Graph:  komarix-imdb , TrainLoss:  0.23714202642440796 , Accuracy:  0.8952380952380953
ValidBatch:  176 , Graph:  komarix-imdb , ValidLoss:  0.2512921094894409 , Accuracy :  0.8891129032258065
ValidBatch:  176 , Graph:  komarix-imdb , ValidLoss:  0.2611115276813507 , Accuracy :  0.905241935483871
ValidBatch:  176 , Graph:  komarix-imdb , ValidLoss:  0.3957926332950592 , Accuracy :  0.819047619047619
TrainBatch:  176 , Graph:  moreno_blogs , TrainLoss:  0.32355305552482605 , Accuracy:  0.8608870967741935
TrainBatch:  176 , Graph:  moreno_blogs , TrainLoss:  0.3300977647304535 , Accuracy:  0.8669354838709677
TrainBatch:  176 , Graph:  moreno_blogs , TrainLoss:  0.6406131982803345 , Accuracy:  0.6952380952380952
ValidBatch:  176 , Graph:  moreno_blogs , ValidLoss:  0.3284265398979187 , Accuracy :  0.8568548387096774
ValidBatch:  176 , Graph:  moreno_blogs , ValidLoss:  0.4603586196899414 , Accuracy :  0.7903225806451613
ValidBatch:  176 , Graph:  moreno_blogs , ValidLoss:  0.47665727138519287 , Accuracy :  0.7952380952380952
TrainBatch:  176 , Graph:  opsahl-usairport , TrainLoss:  0.28561684489250183 , Accuracy:  0.8870967741935484
TrainBatch:  176 , Graph:  opsahl-usairport , TrainLoss:  0.30356141924858093 , Accuracy:  0.8830645161290323
TrainBatch:  176 , Graph:  opsahl-usairport , TrainLoss:  0.3423393964767456 , Accuracy:  0.8467741935483871
TrainBatch:  176 , Graph:  opsahl-usairport , TrainLoss:  0.6894091367721558 , Accuracy:  0.6666666666666666
ValidBatch:  176 , Graph:  opsahl-usairport , ValidLoss:  0.4311990737915039 , Accuracy :  0.8145161290322581
ValidBatch:  176 , Graph:  opsahl-usairport , ValidLoss:  0.30237603187561035 , Accuracy :  0.8790322580645161
ValidBatch:  176 , Graph:  opsahl-usairport , ValidLoss:  0.24126304686069489 , Accuracy :  0.9012096774193549
ValidBatch:  176 , Graph:  opsahl-usairport , ValidLoss:  0.8131421804428101 , Accuracy :  0.5
TrainBatch:  176 , Graph:  patentcite , TrainLoss:  0.4241566061973572 , Accuracy:  0.8145161290322581
TrainBatch:  176 , Graph:  patentcite , TrainLoss:  0.3651775121688843 , Accuracy:  0.8508064516129032
TrainBatch:  176 , Graph:  patentcite , TrainLoss:  0.47523513436317444 , Accuracy:  0.8123076923076923
ValidBatch:  176 , Graph:  patentcite , ValidLoss:  0.5003966689109802 , Accuracy :  0.782258064516129
ValidBatch:  176 , Graph:  patentcite , ValidLoss:  0.33501434326171875 , Accuracy :  0.8528225806451613
ValidBatch:  176 , Graph:  patentcite , ValidLoss:  0.40631812810897827 , Accuracy :  0.8430769230769231
TrainBatch:  176 , Graph:  petster-friendships-dog , TrainLoss:  0.422770231962204 , Accuracy:  0.8326612903225806
TrainBatch:  176 , Graph:  petster-friendships-dog , TrainLoss:  0.46540504693984985 , Accuracy:  0.780241935483871
TrainBatch:  176 , Graph:  petster-friendships-dog , TrainLoss:  0.3380734920501709 , Accuracy:  0.8596491228070176
ValidBatch:  176 , Graph:  petster-friendships-dog , ValidLoss:  0.3512617349624634 , Accuracy :  0.8487903225806451
ValidBatch:  176 , Graph:  petster-friendships-dog , ValidLoss:  0.4760666489601135 , Accuracy :  0.7661290322580645
ValidBatch:  176 , Graph:  petster-friendships-dog , ValidLoss:  0.4259304404258728 , Accuracy :  0.8713450292397661
TrainBatch:  176 , Graph:  roadNet-CA , TrainLoss:  0.3660772144794464 , Accuracy:  0.8548387096774194
TrainBatch:  176 , Graph:  roadNet-CA , TrainLoss:  0.29536253213882446 , Accuracy:  0.8729838709677419
TrainBatch:  176 , Graph:  roadNet-CA , TrainLoss:  0.22060039639472961 , Accuracy:  0.9261538461538461
ValidBatch:  176 , Graph:  roadNet-CA , ValidLoss:  0.26203811168670654 , Accuracy :  0.8971774193548387
ValidBatch:  176 , Graph:  roadNet-CA , ValidLoss:  0.3072337806224823 , Accuracy :  0.8770161290322581
ValidBatch:  176 , Graph:  roadNet-CA , ValidLoss:  0.31185081601142883 , Accuracy :  0.88
TrainBatch:  176 , Graph:  subelj_cora , TrainLoss:  0.28358888626098633 , Accuracy:  0.8689516129032258
TrainBatch:  176 , Graph:  subelj_cora , TrainLoss:  0.2801680564880371 , Accuracy:  0.8729838709677419
TrainBatch:  176 , Graph:  subelj_cora , TrainLoss:  0.2871396541595459 , Accuracy:  0.8857142857142857
ValidBatch:  176 , Graph:  subelj_cora , ValidLoss:  0.2911466658115387 , Accuracy :  0.875
ValidBatch:  176 , Graph:  subelj_cora , ValidLoss:  0.220926433801651 , Accuracy :  0.9133064516129032
ValidBatch:  176 , Graph:  subelj_cora , ValidLoss:  0.28827959299087524 , Accuracy :  0.8904761904761904
TrainBatch:  176 , Graph:  sx-mathoverflow , TrainLoss:  0.818973183631897 , Accuracy:  0.6370967741935484
TrainBatch:  176 , Graph:  sx-mathoverflow , TrainLoss:  0.5362136960029602 , Accuracy:  0.7641129032258065
TrainBatch:  176 , Graph:  sx-mathoverflow , TrainLoss:  0.5588309168815613 , Accuracy:  0.7684210526315789
ValidBatch:  176 , Graph:  sx-mathoverflow , ValidLoss:  0.6134942173957825 , Accuracy :  0.7116935483870968
ValidBatch:  176 , Graph:  sx-mathoverflow , ValidLoss:  0.6223061680793762 , Accuracy :  0.7237903225806451
ValidBatch:  176 , Graph:  sx-mathoverflow , ValidLoss:  0.7828312516212463 , Accuracy :  0.631578947368421
TrainBatch:  176 , Graph:  youtube-groupmemberships , TrainLoss:  0.3633204698562622 , Accuracy:  0.8487903225806451
TrainBatch:  176 , Graph:  youtube-groupmemberships , TrainLoss:  0.460022896528244 , Accuracy:  0.7963709677419355
TrainBatch:  176 , Graph:  youtube-groupmemberships , TrainLoss:  0.2964041233062744 , Accuracy:  0.8713450292397661
ValidBatch:  176 , Graph:  youtube-groupmemberships , ValidLoss:  0.3930356800556183 , Accuracy :  0.8306451612903226
ValidBatch:  176 , Graph:  youtube-groupmemberships , ValidLoss:  0.350902259349823 , Accuracy :  0.8508064516129032
ValidBatch:  176 , Graph:  youtube-groupmemberships , ValidLoss:  0.41020625829696655 , Accuracy :  0.8245614035087719
--- Epoch 176 : Train 0.4068853630095112 Valid 0.4069604110352847 Acc 0.8353130957618419---
save over.
TrainBatch:  177 , Graph:  sx-stackoverflow , TrainLoss:  0.46880578994750977 , Accuracy:  0.8145161290322581
TrainBatch:  177 , Graph:  sx-stackoverflow , TrainLoss:  0.555297315120697 , Accuracy:  0.780241935483871
TrainBatch:  177 , Graph:  sx-stackoverflow , TrainLoss:  0.5585722327232361 , Accuracy:  0.774712643678161
ValidBatch:  177 , Graph:  sx-stackoverflow , ValidLoss:  0.4746386408805847 , Accuracy :  0.8185483870967742
ValidBatch:  177 , Graph:  sx-stackoverflow , ValidLoss:  0.5154827237129211 , Accuracy :  0.8064516129032258
ValidBatch:  177 , Graph:  sx-stackoverflow , ValidLoss:  0.49273067712783813 , Accuracy :  0.7862068965517242
TrainBatch:  177 , Graph:  dblp-cite , TrainLoss:  0.5103448033332825 , Accuracy:  0.7580645161290323
TrainBatch:  177 , Graph:  dblp-cite , TrainLoss:  0.42039328813552856 , Accuracy:  0.8004032258064516
TrainBatch:  177 , Graph:  dblp-cite , TrainLoss:  0.2923564612865448 , Accuracy:  0.8850806451612904
ValidBatch:  177 , Graph:  dblp-cite , ValidLoss:  0.45843878388404846 , Accuracy :  0.8084677419354839
ValidBatch:  177 , Graph:  dblp-cite , ValidLoss:  0.33902227878570557 , Accuracy :  0.8608870967741935
ValidBatch:  177 , Graph:  dblp-cite , ValidLoss:  0.32507914304733276 , Accuracy :  0.875
TrainBatch:  177 , Graph:  dbpedia-team , TrainLoss:  0.24397370219230652 , Accuracy:  0.8971774193548387
TrainBatch:  177 , Graph:  dbpedia-team , TrainLoss:  0.25032559037208557 , Accuracy:  0.8891129032258065
TrainBatch:  177 , Graph:  dbpedia-team , TrainLoss:  0.2692475914955139 , Accuracy:  0.9130434782608695
ValidBatch:  177 , Graph:  dbpedia-team , ValidLoss:  0.24521690607070923 , Accuracy :  0.9153225806451613
ValidBatch:  177 , Graph:  dbpedia-team , ValidLoss:  0.26887246966362 , Accuracy :  0.8891129032258065
ValidBatch:  177 , Graph:  dbpedia-team , ValidLoss:  0.18338686227798462 , Accuracy :  0.9486166007905138
TrainBatch:  177 , Graph:  dimacs9-E , TrainLoss:  0.21281462907791138 , Accuracy:  0.9193548387096774
TrainBatch:  177 , Graph:  dimacs9-E , TrainLoss:  0.25248628854751587 , Accuracy:  0.907258064516129
TrainBatch:  177 , Graph:  dimacs9-E , TrainLoss:  0.3318832814693451 , Accuracy:  0.874384236453202
ValidBatch:  177 , Graph:  dimacs9-E , ValidLoss:  0.3269703686237335 , Accuracy :  0.8770161290322581
ValidBatch:  177 , Graph:  dimacs9-E , ValidLoss:  0.2914164066314697 , Accuracy :  0.8911290322580645
ValidBatch:  177 , Graph:  dimacs9-E , ValidLoss:  0.18980148434638977 , Accuracy :  0.9310344827586207
TrainBatch:  177 , Graph:  douban , TrainLoss:  0.42310240864753723 , Accuracy:  0.8467741935483871
TrainBatch:  177 , Graph:  douban , TrainLoss:  0.6161069273948669 , Accuracy:  0.7258064516129032
TrainBatch:  177 , Graph:  douban , TrainLoss:  0.5261580348014832 , Accuracy:  0.7666666666666667
ValidBatch:  177 , Graph:  douban , ValidLoss:  0.418447881937027 , Accuracy :  0.8286290322580645
ValidBatch:  177 , Graph:  douban , ValidLoss:  0.43226301670074463 , Accuracy :  0.8185483870967742
ValidBatch:  177 , Graph:  douban , ValidLoss:  0.5784586071968079 , Accuracy :  0.7766666666666666
TrainBatch:  177 , Graph:  facebook-wosn-wall , TrainLoss:  0.6725594401359558 , Accuracy:  0.7036290322580645
TrainBatch:  177 , Graph:  facebook-wosn-wall , TrainLoss:  0.6663652062416077 , Accuracy:  0.7076612903225806
TrainBatch:  177 , Graph:  facebook-wosn-wall , TrainLoss:  0.6643193364143372 , Accuracy:  0.7318840579710145
ValidBatch:  177 , Graph:  facebook-wosn-wall , ValidLoss:  0.7122024893760681 , Accuracy :  0.6834677419354839
ValidBatch:  177 , Graph:  facebook-wosn-wall , ValidLoss:  0.6411035060882568 , Accuracy :  0.719758064516129
ValidBatch:  177 , Graph:  facebook-wosn-wall , ValidLoss:  0.6068856120109558 , Accuracy :  0.7463768115942029
TrainBatch:  177 , Graph:  github , TrainLoss:  0.45578861236572266 , Accuracy:  0.7923387096774194
TrainBatch:  177 , Graph:  github , TrainLoss:  0.4060961902141571 , Accuracy:  0.842741935483871
TrainBatch:  177 , Graph:  github , TrainLoss:  0.42301884293556213 , Accuracy:  0.8238095238095238
ValidBatch:  177 , Graph:  github , ValidLoss:  0.4206378161907196 , Accuracy :  0.844758064516129
ValidBatch:  177 , Graph:  github , ValidLoss:  0.40601298213005066 , Accuracy :  0.8407258064516129
ValidBatch:  177 , Graph:  github , ValidLoss:  0.34542369842529297 , Accuracy :  0.8666666666666667
TrainBatch:  177 , Graph:  komarix-imdb , TrainLoss:  0.2675815522670746 , Accuracy:  0.8991935483870968
TrainBatch:  177 , Graph:  komarix-imdb , TrainLoss:  0.3357573449611664 , Accuracy:  0.8629032258064516
TrainBatch:  177 , Graph:  komarix-imdb , TrainLoss:  0.23153157532215118 , Accuracy:  0.9142857142857143
ValidBatch:  177 , Graph:  komarix-imdb , ValidLoss:  0.30531275272369385 , Accuracy :  0.8891129032258065
ValidBatch:  177 , Graph:  komarix-imdb , ValidLoss:  0.29684901237487793 , Accuracy :  0.8810483870967742
ValidBatch:  177 , Graph:  komarix-imdb , ValidLoss:  0.1785455197095871 , Accuracy :  0.9333333333333333
TrainBatch:  177 , Graph:  moreno_blogs , TrainLoss:  0.43568289279937744 , Accuracy:  0.8165322580645161
TrainBatch:  177 , Graph:  moreno_blogs , TrainLoss:  0.4155624508857727 , Accuracy:  0.8245967741935484
TrainBatch:  177 , Graph:  moreno_blogs , TrainLoss:  0.4543580114841461 , Accuracy:  0.8
ValidBatch:  177 , Graph:  moreno_blogs , ValidLoss:  0.40677496790885925 , Accuracy :  0.8245967741935484
ValidBatch:  177 , Graph:  moreno_blogs , ValidLoss:  0.3757534623146057 , Accuracy :  0.8407258064516129
ValidBatch:  177 , Graph:  moreno_blogs , ValidLoss:  0.5010220408439636 , Accuracy :  0.7952380952380952
TrainBatch:  177 , Graph:  opsahl-usairport , TrainLoss:  0.2909196615219116 , Accuracy:  0.8830645161290323
TrainBatch:  177 , Graph:  opsahl-usairport , TrainLoss:  0.2660014033317566 , Accuracy:  0.8870967741935484
TrainBatch:  177 , Graph:  opsahl-usairport , TrainLoss:  0.519717276096344 , Accuracy:  0.7661290322580645
TrainBatch:  177 , Graph:  opsahl-usairport , TrainLoss:  0.2300902009010315 , Accuracy:  1.0
ValidBatch:  177 , Graph:  opsahl-usairport , ValidLoss:  0.375348836183548 , Accuracy :  0.8306451612903226
